TransactionID,Date,SendingInstitution,ReceivingInstitution,AssetType,Network,Region,Amount_USD,SettlementStatus,SettlementTime_Seconds,TraditionalRail_Benchmark_Hours,Fee_BPS,Fee_USD,SettlementTime_Missing_Reason,log_amount,z_score,is_anomalous
TXN100142,2026-05-17,Deutsche Bank,JPMorgan,Regulated Stablecoin,Permissioned Ledger,APAC,98491.05,Settled,6.6,36.0,3.64,35.85,N/A,11.497731113243,0.403730327011216,False
TXN100143,2026-01-15,UBS,HSBC,Regulated Stablecoin,Permissioned Ledger,MEA,1785.79,Settled,10.9,23.9,0.55,0.1,N/A,7.488175992865034,-2.681182480030595,False
TXN100144,2026-03-31,UBS,Barclays,Tokenised Bond,Hybrid Network,MEA,167289.89,Settled,28.4,42.8,0.94,15.73,N/A,12.02748943241399,0.8113212378186655,False
TXN100145,2026-02-11,Barclays,Citi,Tokenised Deposit,Permissioned Ledger,APAC,210794.72,Settled,3.1,40.2,3.47,73.15,N/A,12.258644791837911,0.98916992858214,False
TXN100146,2026-05-04,Citi,Barclays,Tokenised Deposit,Hybrid Network,MEA,13504.8,Settled,11.4,44.5,4.01,5.42,N/A,9.510874501791767,-1.1249378724282821,False
TXN100147,2026-06-28,Barclays,BNY Mellon,Tokenised Deposit,Permissioned Ledger,US,60581.79,Settled,8.9,10.1,3.68,22.29,N/A,11.011766138324305,0.02983359036799527,False
TXN100148,2026-03-04,Deutsche Bank,BNY Mellon,Tokenised Equity,Permissioned Ledger,US,2927.43,Settled,4.8,26.8,2.46,0.72,N/A,7.98222172222213,-2.301068489325724,False
TXN100149,2026-04-06,HSBC,Barclays,Tokenised Bond,Public Blockchain,MEA,408802.09,Settled,62.2,56.9,1.15,47.01,N/A,12.92098887655148,1.4987710409890103,False
TXN100150,2026-02-21,JPMorgan,Standard Chartered,Tokenised Deposit,Permissioned Ledger,US,256413.36,Settled,13.5,32.9,1.74,44.62,N/A,12.454550008700611,1.1398975016723627,False
TXN100151,2026-04-06,HSBC,Barclays,Tokenised Deposit,Permissioned Ledger,US,38607.94,Settled,9.3,54.7,4.44,17.14,N/A,10.56123913485396,-0.3167975148786194,False
TXN100152,2026-05-12,JPMorgan,Citi,Tokenised Bond,Public Blockchain,UK,245660.24,Settled,81.1,36.0,2.15,52.82,N/A,12.411708792707147,1.106935885752484,False
TXN100153,2026-05-31,UBS,Deutsche Bank,Tokenised Equity,Public Blockchain,MEA,11088.69,Settled,75.2,35.9,2.26,2.51,N/A,9.313771126842807,-1.2765872967249832,False
TXN100154,2026-05-23,JPMorgan,BNY Mellon,Tokenised Real Estate Fund,Public Blockchain,MEA,50427.25,Settled,63.5,3.8,0.57,2.87,N/A,10.82830681290213,-0.11131823460374116,False
TXN100155,2026-06-20,UBS,BNY Mellon,Tokenised Equity,Permissioned Ledger,MEA,83905.43,Settled,7.2,40.4,3.36,28.19,N/A,11.337457528374472,0.2804173858625683,False
TXN100156,2026-01-29,Barclays,BNY Mellon,Tokenised Equity,Public Blockchain,UK,97123.35,Settled,67.8,35.4,1.83,17.77,N/A,11.483747395240862,0.3929713900569352,False
TXN100157,2026-02-05,JPMorgan,UBS,Tokenised Equity,Permissioned Ledger,US,293795.59,Settled,6.8,5.6,0.55,16.16,N/A,12.5906429361195,1.2446060795912923,False
TXN100158,2026-01-13,Citi,HSBC,Tokenised Bond,Public Blockchain,EU,41839.12,Settled,78.8,42.0,0.77,3.22,N/A,10.641610966803526,-0.25496020718168527,False
TXN100159,2026-06-09,UBS,Citi,Regulated Stablecoin,Permissioned Ledger,EU,63420.88,Settled,5.7,34.9,3.42,21.69,N/A,11.057564191298512,0.06507016797224438,False
TXN100160,2026-03-12,Citi,JPMorgan,Regulated Stablecoin,Public Blockchain,APAC,192179.68,Settled,85.5,43.8,2.44,46.89,N/A,12.166191250174462,0.9180370706537369,False
TXN100161,2026-07-06,BNY Mellon,UBS,Tokenised Deposit,Hybrid Network,MEA,13643.37,Settled,26.0,29.1,2.2,3.0,N/A,9.521082261318018,-1.1170841212892364,False
TXN100162,2026-03-27,HSBC,Citi,Tokenised Bond,Public Blockchain,EU,21135.83,Settled,90.1,21.2,2.06,4.35,N/A,9.95877229548389,-0.7803296556752101,False
TXN100163,2026-01-28,BNY Mellon,UBS,Tokenised Deposit,Permissioned Ledger,US,327659.24,Settled,9.6,40.9,2.67,87.49,N/A,12.699732496840568,1.328538529172199,False
TXN100164,2026-03-07,Citi,Standard Chartered,Tokenised Equity,Permissioned Ledger,MEA,19892.06,Settled,6.0,22.9,1.36,2.71,N/A,9.898126206168758,-0.8269901683775804,False
TXN100165,2026-06-19,JPMorgan,Barclays,Tokenised Bond,Hybrid Network,APAC,21586.2,Settled,45.8,53.1,1.03,2.22,N/A,9.979855825427277,-0.7641081922990249,False
TXN100166,2026-02-14,Deutsche Bank,BNY Mellon,Tokenised Bond,Permissioned Ledger,UK,14479.45,Settled,10.7,38.1,1.8,2.61,N/A,9.580554742804884,-1.0713265710630422,False
TXN100167,2026-03-03,JPMorgan,Barclays,Tokenised Deposit,Permissioned Ledger,EU,122912.33,Settled,11.1,42.0,0.75,9.22,N/A,11.719234751836892,0.57415307741357,False
TXN100168,2026-07-04,UBS,BNY Mellon,Tokenised Equity,Hybrid Network,APAC,26006.55,Settled,29.6,33.7,1.56,4.06,N/A,10.16614215946555,-0.6207812943270211,False
TXN100169,2026-05-14,BNY Mellon,JPMorgan,Tokenised Bond,Hybrid Network,MEA,8661.09,Settled,28.7,41.6,2.22,1.92,N/A,9.066711311930707,-1.4666727212286055,False
TXN100170,2026-01-28,Citi,Barclays,Tokenised Deposit,Public Blockchain,MEA,25076.38,Settled,65.5,44.9,3.33,8.35,N/A,10.129721523580207,-0.6488029782071801,False
TXN100171,2026-01-28,UBS,HSBC,Tokenised Real Estate Fund,Hybrid Network,APAC,128918.16,Settled,32.6,43.3,3.93,50.66,N/A,11.766940820239515,0.6108576635759854,False
TXN100172,2026-04-18,BNY Mellon,JPMorgan,Tokenised Real Estate Fund,Permissioned Ledger,MEA,40753.87,Settled,11.3,23.6,1.03,4.2,N/A,10.615330620730807,-0.27518005046583965,False
TXN100173,2026-02-13,Deutsche Bank,Standard Chartered,Tokenised Bond,Permissioned Ledger,US,254579.55,Settled,8.7,48.5,2.82,71.79,N/A,12.447372567843178,1.1343752483155385,False
TXN100174,2026-03-25,BNY Mellon,Deutsche Bank,Tokenised Real Estate Fund,Public Blockchain,US,81135.13,Settled,38.6,48.7,2.02,16.39,N/A,11.303883640281594,0.25458596211345563,False
TXN100175,2026-01-30,Barclays,Citi,Tokenised Bond,Public Blockchain,US,77541.88,Settled,54.0,2.0,3.94,30.55,N/A,11.258586352655366,0.2197346685092825,False
TXN100176,2026-07-09,BNY Mellon,Citi,Tokenised Bond,Hybrid Network,US,33897.93,Pending,,38.4,0.72,2.44,Pending,10.431138729448577,-0.41689550450260615,False
TXN100177,2026-03-16,JPMorgan,Deutsche Bank,Regulated Stablecoin,Hybrid Network,EU,139819.18,Settled,32.5,43.2,2.16,30.2,N/A,11.848112447434623,0.6733103259748517,False
TXN100178,2026-05-08,BNY Mellon,Barclays,Tokenised Deposit,Permissioned Ledger,EU,38728.11,Settled,9.0,54.6,3.85,14.91,N/A,10.564346792642388,-0.3144065131281505,False
TXN100179,2026-04-02,JPMorgan,Citi,Tokenised Equity,Hybrid Network,US,181710.27,Settled,36.8,39.6,3.07,55.79,N/A,12.110174277777228,0.8749381555941413,False
TXN100180,2026-07-09,HSBC,Deutsche Bank,Tokenised Deposit,Public Blockchain,APAC,20959.22,Settled,57.0,47.2,4.03,8.45,N/A,9.9503816345631,-0.7867853487775526,False
TXN100181,2026-05-09,BNY Mellon,Deutsche Bank,Regulated Stablecoin,Permissioned Ledger,MEA,84090.32,Pending,,53.9,3.7,31.11,Pending,11.339658630170739,0.2821108922284981,False
TXN100182,2026-05-01,UBS,Citi,Tokenised Equity,Permissioned Ledger,US,83209.33,Settled,10.5,35.6,3.89,32.37,N/A,11.329126777756098,0.2740077871656262,False
TXN100183,2026-01-27,Citi,JPMorgan,Tokenised Deposit,Permissioned Ledger,MEA,108137.97,Pending,,39.7,4.25,45.96,Pending,11.59117243820042,0.4756231758220651,False
TXN100184,2026-07-09,BNY Mellon,Deutsche Bank,Tokenised Deposit,Permissioned Ledger,EU,52847.43,Settled,4.2,34.7,2.62,13.85,N/A,10.875183284140007,-0.07525193245074178,False
TXN100185,2026-05-01,Deutsche Bank,HSBC,Tokenised Real Estate Fund,Permissioned Ledger,APAC,21975.37,Settled,6.2,48.6,1.7,3.74,N/A,9.99772306418234,-0.7503613121571775,False
TXN100186,2026-04-26,Barclays,Deutsche Bank,Tokenised Deposit,Permissioned Ledger,APAC,33091.87,Settled,8.5,43.1,1.09,3.61,N/A,10.407073130306566,-0.4354113429867833,False
TXN100187,2026-01-03,Standard Chartered,Deutsche Bank,Tokenised Deposit,Hybrid Network,EU,29008.67,Settled,33.5,54.0,1.12,3.25,N/A,10.275384501662952,-0.5367312961605815,False
TXN100188,2026-04-13,BNY Mellon,Barclays,Tokenised Bond,Public Blockchain,US,69659.18,Settled,58.0,39.8,2.08,14.49,N/A,11.151384127895982,0.13725431690548107,False
TXN100189,2026-07-17,Barclays,HSBC,Regulated Stablecoin,Permissioned Ledger,EU,57013.43,Settled,9.6,55.7,3.17,18.07,N/A,10.951059672672372,-0.016873375302110635,False
TXN100190,2026-07-19,HSBC,Citi,Tokenised Equity,Hybrid Network,MEA,41666.45,Failed,,35.4,3.47,14.46,Failed,10.63747552743961,-0.2581419741043173,False
TXN100191,2026-06-04,BNY Mellon,JPMorgan,Tokenised Bond,Permissioned Ledger,US,9635.92,Settled,8.6,32.9,0.99,0.95,N/A,9.17335683447824,-1.3846206909052172,False
TXN100192,2026-05-17,Deutsche Bank,BNY Mellon,Regulated Stablecoin,Permissioned Ledger,MEA,63310.84,Settled,12.0,37.1,3.98,25.2,N/A,11.055827636454966,0.06373407952448616,False
TXN100193,2026-03-03,Standard Chartered,BNY Mellon,Tokenised Bond,Hybrid Network,UK,565648.17,Settled,18.3,31.2,3.92,221.73,N/A,13.245729324015077,1.7486231904839655,False
TXN100194,2026-06-14,Barclays,Deutsche Bank,Tokenised Deposit,Hybrid Network,US,29355.95,Settled,33.3,22.7,2.0,5.87,N/A,10.28728459449847,-0.5275754801931943,False
TXN100195,2026-02-20,JPMorgan,Citi,Tokenised Equity,Permissioned Ledger,US,79754.13,Settled,9.6,55.5,1.85,14.75,N/A,11.286716344597071,0.24137761137890687,False
TXN100196,2026-06-21,HSBC,BNY Mellon,Tokenised Real Estate Fund,Permissioned Ledger,MEA,20127.42,Settled,5.3,42.4,3.5,7.04,N/A,9.909888025737155,-0.8179407385203242,False
TXN100197,2026-06-01,Barclays,Standard Chartered,Tokenised Deposit,Permissioned Ledger,MEA,295869.76,Settled,10.5,35.7,0.66,19.53,N/A,12.597678016337602,1.2500188020534653,False
TXN100198,2026-02-28,Citi,BNY Mellon,Tokenised Deposit,Permissioned Ledger,EU,157125.27,Settled,11.0,52.5,2.55,40.07,N/A,11.964805028596558,0.7630924657149046,False
TXN100199,2026-04-28,HSBC,UBS,Regulated Stablecoin,Hybrid Network,EU,131849.85,Settled,21.1,40.6,0.62,8.17,N/A,11.78942663848041,0.6281580339626164,False
TXN100200,2026-06-09,HSBC,Barclays,Tokenised Deposit,Permissioned Ledger,US,61553.66,Settled,10.7,28.2,0.64,3.94,N/A,11.027680839550905,0.04207820707987543,False
TXN100201,2026-04-06,BNY Mellon,HSBC,Regulated Stablecoin,Permissioned Ledger,UK,60018.0,Settled,5.7,44.3,1.84,11.04,N/A,11.002416457742598,0.02264003684339911,False
TXN100202,2026-06-29,Barclays,HSBC,Tokenised Bond,Public Blockchain,UK,20765.05,Settled,49.1,50.7,2.07,4.3,N/A,9.941074720642451,-0.7939459980480736,False
TXN100203,2026-04-23,UBS,Citi,Tokenised Equity,Permissioned Ledger,UK,31783.25,Settled,11.4,38.1,3.84,12.2,N/A,10.366726163056253,-0.4664539081240483,False
TXN100204,2026-03-03,UBS,Citi,Tokenised Real Estate Fund,Permissioned Ledger,MEA,20248.18,Settled,7.6,28.6,1.67,3.38,N/A,9.915869577887628,-0.8133385903315636,False
TXN100205,2026-07-05,JPMorgan,HSBC,Tokenised Deposit,Permissioned Ledger,US,7089.51,Settled,13.1,48.9,1.27,0.9,N/A,8.866512549238182,-1.6207037068223078,False
TXN100206,2026-02-21,Standard Chartered,BNY Mellon,Tokenised Deposit,Public Blockchain,MEA,18844.7,Settled,79.1,46.5,4.46,8.4,N/A,9.844040050142707,-0.8686035320548696,False
TXN100207,2026-01-12,HSBC,JPMorgan,Tokenised Deposit,Permissioned Ledger,US,406147.58,Settled,9.0,36.3,4.26,173.02,N/A,12.914474332227758,1.4937588137934916,False
TXN100208,2026-02-08,HSBC,Standard Chartered,Tokenised Bond,Permissioned Ledger,US,91242.32,Settled,4.6,37.0,1.49,13.6,N/A,11.421285063285634,0.3449134778893093,False
TXN100209,2026-05-10,HSBC,UBS,Tokenised Bond,Public Blockchain,EU,1226.01,Settled,44.1,29.3,1.68,0.21,N/A,7.112335594636951,-2.97035043584815,False
TXN100210,2026-05-11,Barclays,JPMorgan,Tokenised Deposit,Hybrid Network,UK,136773.27,Settled,13.8,15.5,4.04,55.26,N/A,11.826087181685102,0.6563643002065884,False
TXN100211,2026-04-23,Citi,Standard Chartered,Tokenised Equity,Hybrid Network,UK,7945.34,Settled,26.5,36.9,2.92,2.32,N/A,8.980466724283694,-1.5330284701789352,False
TXN100212,2026-04-11,Standard Chartered,Deutsche Bank,Tokenised Equity,Hybrid Network,MEA,5615.11,Settled,27.7,13.1,2.88,1.62,N/A,8.633394532408413,-1.8000624471512225,False
TXN100213,2026-04-23,UBS,HSBC,Tokenised Bond,Permissioned Ledger,UK,54763.31,Settled,6.8,34.4,1.37,7.5,N/A,10.910793983390608,-0.047853405958970675,False
TXN100214,2026-07-03,HSBC,Standard Chartered,Tokenised Deposit,Public Blockchain,MEA,716579.34,Settled,76.2,33.4,1.81,129.7,N/A,13.482245648366398,1.9305965556479951,False
TXN100215,2026-03-22,JPMorgan,UBS,Tokenised Deposit,Hybrid Network,MEA,182975.57,Settled,17.7,33.0,2.84,51.97,N/A,12.117113390839776,0.8802770418579495,False
TXN100216,2026-07-06,Barclays,Standard Chartered,Tokenised Deposit,Hybrid Network,EU,65752.17,Settled,22.9,24.6,1.19,7.82,N/A,11.093663161805562,0.0928443656312916,False
TXN100217,2026-04-23,Deutsche Bank,JPMorgan,Regulated Stablecoin,Permissioned Ledger,MEA,66219.13,Settled,12.1,31.7,0.63,4.17,N/A,11.100739774252435,0.09828904258731584,False
TXN100218,2026-01-02,UBS,Standard Chartered,Tokenised Equity,Permissioned Ledger,EU,70852.15,Settled,7.1,17.8,2.96,20.97,N/A,11.168364704257533,0.15031900760457317,False
TXN100219,2026-05-10,Deutsche Bank,HSBC,Tokenised Deposit,Public Blockchain,EU,44174.83,Settled,58.1,51.9,1.9,8.39,N/A,10.69593308591914,-0.21316529579271,False
TXN100220,2026-02-23,BNY Mellon,Standard Chartered,Tokenised Bond,Hybrid Network,UK,86476.27,Settled,22.1,44.4,2.76,23.87,N/A,11.367636883822211,0.3036370891298529,False
TXN100221,2026-03-28,UBS,JPMorgan,Tokenised Deposit,Permissioned Ledger,MEA,43874.29,Settled,2.4,31.3,4.23,18.56,N/A,10.689106570432934,-0.21841755057375503,False
TXN100222,2026-05-09,Barclays,Citi,Tokenised Deposit,Hybrid Network,UK,137656.45,Settled,26.5,22.9,3.12,42.95,N/A,11.832523631881323,0.6613164425381137,False
TXN100223,2026-05-27,UBS,Deutsche Bank,Regulated Stablecoin,Permissioned Ledger,UK,20553.53,Settled,7.6,27.5,0.97,1.99,N/A,9.930836633587708,-0.8018230828932893,False
TXN100224,2026-05-06,Citi,HSBC,Regulated Stablecoin,Hybrid Network,APAC,12195.51,Settled,31.8,40.9,0.69,0.84,N/A,9.408905124223017,-1.2033921221751382,False
TXN100225,2026-05-10,JPMorgan,Standard Chartered,Tokenised Deposit,Permissioned Ledger,US,74555.47,Pending,,31.7,2.63,19.61,Pending,11.219312103818089,0.18951744251099242,False
TXN100226,2026-02-22,BNY Mellon,HSBC,Tokenised Bond,Permissioned Ledger,APAC,33869.26,Settled,6.4,58.2,0.88,2.98,N/A,10.430292622192157,-0.4175464912163677,False
TXN100227,2026-06-21,Standard Chartered,Citi,Tokenised Deposit,Hybrid Network,UK,73815.44,Settled,2.4,28.0,1.77,13.07,N/A,11.20933675000794,0.1818425020750075,False
TXN100228,2026-06-09,Citi,Barclays,Tokenised Deposit,Permissioned Ledger,EU,31720.11,Settled,12.0,47.4,3.13,9.93,N/A,10.36473766883135,-0.46798383628738915,False
TXN100229,2026-07-17,JPMorgan,HSBC,Tokenised Deposit,Hybrid Network,MEA,50229.51,Settled,32.3,33.4,1.5,7.53,N/A,10.82437788998739,-0.11434110977409534,False
TXN100230,2026-06-09,HSBC,BNY Mellon,Tokenised Equity,Permissioned Ledger,UK,5634.29,Settled,10.3,34.9,3.41,1.92,N/A,8.636803889213533,-1.7974393211045356,False
TXN100231,2026-03-09,BNY Mellon,Barclays,Tokenised Deposit,Public Blockchain,US,103310.36,Pending,,30.3,1.56,16.12,Pending,11.545502620019741,0.44048526082376316,False
TXN100232,2026-07-02,JPMorgan,BNY Mellon,Tokenised Real Estate Fund,Permissioned Ledger,APAC,2866.71,Settled,3.9,24.4,0.76,0.22,N/A,7.961269080846856,-2.3171892483075442,False
TXN100233,2026-07-03,Standard Chartered,HSBC,Tokenised Equity,Permissioned Ledger,APAC,26606.0,Settled,4.5,32.6,1.18,3.14,N/A,10.188929618044561,-0.6032488447908996,False
TXN100234,2026-05-03,Citi,UBS,Tokenised Bond,Public Blockchain,EU,20078.16,Settled,55.5,22.4,1.44,2.89,N/A,9.907437740261333,-0.8198259643916074,False
TXN100235,2026-05-25,JPMorgan,UBS,Tokenised Deposit,Hybrid Network,MEA,93682.11,Settled,16.0,24.4,1.61,15.08,N/A,11.447673195841817,0.3652162510480467,False
TXN100236,2026-02-07,UBS,HSBC,Tokenised Deposit,Hybrid Network,US,5003.22,Settled,38.2,36.9,0.55,0.28,N/A,8.518036835448514,-1.888817539937899,False
TXN100237,2026-01-24,Barclays,Citi,Tokenised Equity,Permissioned Ledger,EU,35068.51,Settled,9.0,35.1,2.68,9.4,N/A,10.465087370980726,-0.3907757490933514,False
TXN100238,2026-03-10,Standard Chartered,Barclays,Tokenised Deposit,Public Blockchain,APAC,105023.75,Settled,69.4,27.5,3.77,39.59,N/A,11.561951315649127,0.45314072764808283,False
TXN100239,2026-04-26,UBS,HSBC,Tokenised Real Estate Fund,Permissioned Ledger,APAC,23722.38,Settled,3.7,46.3,1.62,3.84,N/A,10.07421633874425,-0.6915081288827304,False
TXN100240,2026-04-08,Standard Chartered,Barclays,Tokenised Deposit,Public Blockchain,APAC,4857.03,Settled,46.5,44.1,1.15,0.56,N/A,8.488388284923865,-1.911628847047476,False
TXN100241,2026-07-17,Citi,BNY Mellon,Regulated Stablecoin,Hybrid Network,US,2748.12,Settled,41.9,40.1,1.89,0.52,N/A,7.919036139449692,-2.349682863654794,False
TXN100242,2026-05-19,Citi,Deutsche Bank,Tokenised Bond,Permissioned Ledger,EU,52806.48,Settled,6.8,24.7,3.07,16.21,N/A,10.874408126327245,-0.07584833135093827,False
TXN100243,2026-05-24,JPMorgan,Citi,Tokenised Deposit,Hybrid Network,APAC,132021.5,Settled,33.6,40.1,3.66,48.32,N/A,11.790727641588237,0.6291590131308382,False
TXN100244,2026-04-07,BNY Mellon,Deutsche Bank,Tokenised Deposit,Public Blockchain,EU,112007.24,Settled,46.1,52.8,1.58,17.7,N/A,11.626327718999558,0.5026713077759636,False
TXN100245,2026-05-04,BNY Mellon,Citi,Tokenised Deposit,Hybrid Network,EU,13572.85,Settled,37.4,27.6,2.53,3.43,N/A,9.515900426664853,-1.1210709745948007,False
TXN100246,2026-07-06,Standard Chartered,HSBC,Regulated Stablecoin,Hybrid Network,EU,935308.06,Settled,15.5,36.1,3.08,288.07,N/A,13.748632299107257,2.1355518601202736,False
TXN100247,2026-03-11,Standard Chartered,Citi,Tokenised Deposit,Permissioned Ledger,UK,922508.15,Settled,8.7,25.9,2.59,238.93,N/A,13.734852573546817,2.1249498729714067,False
TXN100248,2026-04-03,BNY Mellon,Deutsche Bank,Tokenised Deposit,Permissioned Ledger,US,17361.12,Failed,,26.7,3.96,6.88,Failed,9.762046100573992,-0.9316888813094342,False
TXN100249,2026-01-03,HSBC,JPMorgan,Tokenised Deposit,Permissioned Ledger,EU,176177.86,Settled,6.6,46.7,3.21,56.55,N/A,12.07925500798784,0.8511491694113869,False
TXN100250,2026-05-28,Standard Chartered,Citi,Regulated Stablecoin,Public Blockchain,EU,6949.26,Settled,49.5,27.2,3.27,2.27,N/A,8.84653434793104,-1.63607474107018,False
TXN100251,2026-07-06,Standard Chartered,Citi,Tokenised Deposit,Public Blockchain,UK,152958.68,Settled,75.2,20.9,1.35,20.65,N/A,11.93792963623283,0.7424147995878652,False
TXN100252,2026-06-13,HSBC,BNY Mellon,Tokenised Deposit,Public Blockchain,US,41273.7,Settled,17.7,33.5,2.36,9.74,N/A,10.628005000439686,-0.265428505690582,False
TXN100253,2026-05-27,BNY Mellon,UBS,Tokenised Deposit,Permissioned Ledger,EU,119794.21,Settled,12.6,34.9,3.19,38.21,N/A,11.693538980558623,0.5543830003044479,False
TXN100254,2026-03-31,Barclays,HSBC,Regulated Stablecoin,Permissioned Ledger,EU,76124.36,Settled,10.8,36.1,0.78,5.94,N/A,11.240136734065056,0.20553971097271698,False
TXN100255,2026-07-14,BNY Mellon,JPMorgan,Tokenised Deposit,Public Blockchain,EU,2492817.05,Settled,38.6,32.6,3.36,837.59,N/A,14.72892437548601,2.8897790724343797,False
TXN100256,2026-05-27,Standard Chartered,Deutsche Bank,Tokenised Deposit,Public Blockchain,MEA,137345.95,Settled,81.2,40.4,1.68,23.07,N/A,11.830265485233907,0.659579046417186,False
TXN100257,2026-05-28,Citi,UBS,Tokenised Deposit,Permissioned Ledger,US,72585.19,Settled,5.6,31.5,2.27,16.48,N/A,11.19252996233302,0.16891152270523013,False
TXN100258,2026-04-06,Deutsche Bank,UBS,Tokenised Deposit,Public Blockchain,UK,4623.93,Settled,74.2,26.9,2.11,0.98,N/A,8.439216514696852,-1.9494611299726519,False
TXN100259,2026-07-18,UBS,BNY Mellon,Regulated Stablecoin,Public Blockchain,US,86966.07,Settled,41.7,52.3,1.52,13.22,N/A,11.373284820238213,0.3079825566094072,False
TXN100260,2026-02-21,Deutsche Bank,Standard Chartered,Tokenised Deposit,Public Blockchain,MEA,132049.23,Pending,,37.2,2.02,26.67,Pending,11.790937659488245,0.6293205988654125,False
TXN100261,2026-06-10,HSBC,Citi,Regulated Stablecoin,Permissioned Ledger,UK,20045.79,Settled,4.6,35.3,0.82,1.64,N/A,9.905824320166758,-0.8210673141582179,False
TXN100262,2026-06-17,JPMorgan,HSBC,Tokenised Equity,Hybrid Network,US,314914.04,Settled,28.4,21.5,2.11,66.45,N/A,12.660058167142616,1.2980134848414766,False
TXN100263,2026-05-08,Citi,Barclays,Regulated Stablecoin,Public Blockchain,MEA,14795.73,Settled,87.0,26.8,3.17,4.69,N/A,9.60216148939411,-1.0547025498760412,False
TXN100264,2026-02-08,UBS,Citi,Tokenised Deposit,Public Blockchain,APAC,59864.87,Settled,81.7,44.9,1.25,7.48,N/A,10.999861838743918,0.020674537771921877,False
TXN100265,2026-03-23,BNY Mellon,JPMorgan,Tokenised Deposit,Permissioned Ledger,APAC,388978.53,Settled,6.1,44.5,1.4,54.46,N/A,12.871281999108023,1.4605270517633617,False
TXN100266,2026-04-14,UBS,JPMorgan,Regulated Stablecoin,Public Blockchain,US,257407.37,Settled,106.4,38.4,2.68,68.99,N/A,12.458419091098,1.1428743361292684,False
TXN100267,2026-05-09,Barclays,Deutsche Bank,Tokenised Deposit,Public Blockchain,US,18484.93,Pending,,38.1,2.1,3.88,Pending,9.824765181168198,-0.8834334292300734,False
TXN100268,2026-01-11,UBS,Deutsche Bank,Regulated Stablecoin,Public Blockchain,APAC,93769.79,Settled,85.7,26.4,3.06,28.69,N/A,11.448608679247544,0.3659360029039154,False
TXN100269,2026-07-04,JPMorgan,UBS,Tokenised Bond,Permissioned Ledger,EU,353628.08,Settled,9.4,34.0,2.62,92.65,N/A,12.776003846183121,1.3872209653360952,False
TXN100270,2026-06-27,Standard Chartered,Citi,Regulated Stablecoin,Hybrid Network,MEA,15767.72,Settled,37.3,24.4,3.53,5.57,N/A,9.665783509890531,-1.0057523845966612,False
