TransactionID,Date,SendingInstitution,ReceivingInstitution,AssetType,Network,Region,Amount_USD,SettlementStatus,SettlementTime_Seconds,TraditionalRail_Benchmark_Hours,Fee_BPS,Fee_USD
TXN100602,2026-02-06,BNY Mellon,Citi,Tokenised Real Estate Fund,Hybrid Network,EU,273146.28,Settled,17.8,28.3,3.09,84.4
TXN100603,2026-01-12,Citi,Standard Chartered,Tokenised Deposit,Public Blockchain,US,1701.25,Settled,92.6,34.6,2.31,0.39
TXN100604,2026-04-23,JPMorgan,UBS,Tokenised Deposit,Permissioned Ledger,MEA,9167.1,Settled,10.1,41.8,2.16,1.98
TXN100605,2026-07-02,JPMorgan,Deutsche Bank,Regulated Stablecoin,Hybrid Network,EU,39226.64,Settled,29.3,29.8,1.74,6.83
TXN100606,2026-01-13,UBS,Standard Chartered,Tokenised Deposit,Permissioned Ledger,MEA,231003.44,Settled,8.3,29.9,0.78,18.02
TXN100607,2026-01-23,Standard Chartered,Deutsche Bank,Tokenised Deposit,Permissioned Ledger,US,2165.45,Settled,8.3,46.3,2.61,0.57
TXN100608,2026-04-09,Citi,Barclays,Tokenised Equity,Permissioned Ledger,US,414535.16,Settled,11.3,40.2,1.56,64.67
TXN100609,2026-04-15,Standard Chartered,Barclays,Tokenised Real Estate Fund,Public Blockchain,MEA,32497.13,Settled,80.9,20.4,1.46,4.74
TXN100610,2026-01-30,BNY Mellon,Deutsche Bank,Tokenised Deposit,Hybrid Network,US,4872.13,Settled,21.0,55.2,2.14,1.04
TXN100611,2026-01-17,JPMorgan,UBS,Regulated Stablecoin,Public Blockchain,UK,124512.07,Settled,40.9,39.9,3.52,43.83
TXN100612,2026-04-23,Citi,Deutsche Bank,Tokenised Deposit,Hybrid Network,US,359333.99,Settled,18.3,35.3,4.47,160.62
TXN100613,2026-03-03,BNY Mellon,Deutsche Bank,Tokenised Equity,Permissioned Ledger,EU,18049.32,Settled,7.5,12.2,2.41,4.35
TXN100614,2026-03-25,Standard Chartered,Deutsche Bank,Tokenised Bond,Permissioned Ledger,UK,277586.38,Settled,14.2,51.4,1.21,33.59
TXN100615,2026-04-22,Citi,Barclays,Tokenised Equity,Public Blockchain,UK,601.54,Settled,25.8,33.0,3.44,0.21
TXN100616,2026-03-27,UBS,Deutsche Bank,Regulated Stablecoin,Hybrid Network,UK,28294.36,Pending,,15.4,3.68,10.41
TXN100617,2026-05-21,Barclays,BNY Mellon,Tokenised Bond,Permissioned Ledger,MEA,10065.43,Settled,9.0,23.4,2.76,2.78
TXN100618,2026-07-06,Citi,BNY Mellon,Regulated Stablecoin,Hybrid Network,US,55719.81,Settled,29.3,42.0,1.52,8.47
TXN100619,2026-01-19,UBS,Citi,Tokenised Equity,Public Blockchain,UK,63345.83,Pending,,35.7,2.27,14.38
TXN100620,2026-06-26,JPMorgan,Citi,Tokenised Deposit,Public Blockchain,APAC,212318.78,Settled,66.0,26.7,3.78,80.26
TXN100621,2026-04-10,Deutsche Bank,Citi,Tokenised Real Estate Fund,Permissioned Ledger,EU,706695.72,Settled,16.3,17.4,1.18,83.39
TXN100622,2026-05-20,BNY Mellon,Citi,Tokenised Deposit,Permissioned Ledger,US,41334.79,Settled,9.9,28.5,0.68,2.81
TXN100623,2026-07-08,Standard Chartered,Barclays,Regulated Stablecoin,Permissioned Ledger,US,65839.53,Settled,6.9,50.9,1.81,11.92
TXN100624,2026-05-27,HSBC,Barclays,Regulated Stablecoin,Permissioned Ledger,US,3392.2,Settled,7.3,37.6,3.07,1.04
TXN100625,2026-03-17,Barclays,HSBC,Tokenised Deposit,Permissioned Ledger,EU,55923.69,Settled,12.5,31.3,4.47,25.0
TXN100626,2026-01-09,Deutsche Bank,Barclays,Regulated Stablecoin,Permissioned Ledger,MEA,11855.35,Settled,9.6,73.1,1.63,1.93
TXN100627,2026-07-18,JPMorgan,Deutsche Bank,Tokenised Real Estate Fund,Hybrid Network,MEA,86186.36,Pending,,36.9,3.07,26.46
TXN100628,2026-01-28,HSBC,UBS,Regulated Stablecoin,Hybrid Network,US,365223.24,Settled,11.4,33.7,1.6,58.44
TXN100629,2026-05-08,Deutsche Bank,HSBC,Tokenised Equity,Permissioned Ledger,APAC,15445.1,Settled,7.5,58.0,2.11,3.26
TXN100630,2026-02-21,Standard Chartered,BNY Mellon,Tokenised Deposit,Permissioned Ledger,UK,27931.55,Settled,7.4,27.2,4.3,12.01
TXN100631,2026-03-24,HSBC,UBS,Tokenised Deposit,Public Blockchain,UK,779739.97,Settled,71.5,29.6,3.47,270.57
TXN100632,2026-04-21,JPMorgan,Standard Chartered,Regulated Stablecoin,Permissioned Ledger,APAC,107762.84,Settled,6.9,36.4,1.91,20.58
TXN100633,2026-05-24,Deutsche Bank,BNY Mellon,Tokenised Deposit,Permissioned Ledger,US,148355.43,Settled,11.9,36.4,1.9,28.19
TXN100634,2026-04-27,Standard Chartered,HSBC,Tokenised Bond,Permissioned Ledger,US,664221.15,Settled,7.2,33.9,0.67,44.5
TXN100635,2026-03-10,Barclays,Citi,Tokenised Bond,Public Blockchain,EU,106532.94,Settled,40.8,42.4,3.37,35.9
TXN100636,2026-04-09,Citi,JPMorgan,Regulated Stablecoin,Permissioned Ledger,APAC,276603.53,Settled,8.4,8.3,2.47,68.32
TXN100637,2026-05-20,Deutsche Bank,UBS,Regulated Stablecoin,Permissioned Ledger,US,37447.23,Settled,5.7,39.1,2.92,10.93
TXN100638,2026-01-25,UBS,Standard Chartered,Tokenised Deposit,Permissioned Ledger,US,174339.29,Settled,4.7,36.2,3.61,62.94
TXN100639,2026-06-29,Citi,Barclays,Tokenised Equity,Public Blockchain,EU,806331.19,Settled,48.1,15.9,3.1,249.96
TXN100640,2026-05-03,Citi,BNY Mellon,Tokenised Deposit,Hybrid Network,APAC,42547.75,Settled,27.2,47.2,1.1,4.68
TXN100641,2026-02-22,Citi,Barclays,Tokenised Bond,Public Blockchain,US,8895.56,Settled,67.2,21.6,2.2,1.96
TXN100642,2026-05-31,Standard Chartered,HSBC,Tokenised Bond,Permissioned Ledger,MEA,167994.45,Settled,9.2,24.8,0.96,16.13
TXN100643,2026-05-24,UBS,Barclays,Regulated Stablecoin,Permissioned Ledger,APAC,27113.49,Settled,5.3,6.5,1.97,5.34
TXN100644,2026-02-26,Deutsche Bank,Barclays,Tokenised Deposit,Permissioned Ledger,EU,38744.97,Settled,2.6,29.2,0.59,2.29
TXN100645,2026-02-08,UBS,Citi,Tokenised Equity,Permissioned Ledger,MEA,27453.04,Settled,7.2,54.0,3.51,9.64
TXN100646,2026-04-19,Barclays,Deutsche Bank,Tokenised Real Estate Fund,Public Blockchain,MEA,94344.62,Settled,53.0,37.4,2.33,21.98
TXN100647,2026-06-30,Citi,JPMorgan,Regulated Stablecoin,Permissioned Ledger,MEA,53010.48,Failed,,56.1,1.4,7.42
TXN100648,2026-02-11,HSBC,Standard Chartered,Tokenised Deposit,Permissioned Ledger,UK,9820.49,Settled,3.7,49.2,3.1,3.04
TXN100649,2026-07-05,UBS,Barclays,Regulated Stablecoin,Permissioned Ledger,MEA,36495.46,Settled,13.1,44.4,3.92,14.31
TXN100650,2026-06-16,UBS,BNY Mellon,Tokenised Deposit,Public Blockchain,MEA,18734.65,Settled,52.2,33.9,2.11,3.95
TXN100651,2026-05-22,UBS,Standard Chartered,Regulated Stablecoin,Permissioned Ledger,MEA,1381.1,Pending,,45.6,1.18,0.16
TXN100652,2026-05-02,UBS,HSBC,Tokenised Deposit,Permissioned Ledger,MEA,35665.57,Settled,9.5,42.1,3.83,13.66
TXN100653,2026-05-13,HSBC,Standard Chartered,Tokenised Deposit,Permissioned Ledger,EU,796643.87,Settled,4.6,46.0,4.03,321.05
TXN100654,2026-06-12,Barclays,HSBC,Regulated Stablecoin,Permissioned Ledger,MEA,3836.19,Settled,7.5,55.4,3.64,1.4
TXN100655,2026-03-16,HSBC,JPMorgan,Tokenised Deposit,Public Blockchain,EU,90882.21,Settled,43.2,51.9,2.95,26.81
TXN100656,2026-05-26,BNY Mellon,Standard Chartered,Regulated Stablecoin,Public Blockchain,MEA,22794.71,Settled,30.8,33.1,2.32,5.29
TXN100657,2026-03-17,HSBC,Barclays,Tokenised Bond,Permissioned Ledger,APAC,80941.92,Settled,6.4,46.1,4.0,32.38
TXN100658,2026-01-09,Barclays,JPMorgan,Tokenised Equity,Permissioned Ledger,UK,149340.57,Settled,6.4,39.1,2.14,31.96
TXN100659,2026-03-15,Barclays,HSBC,Regulated Stablecoin,Permissioned Ledger,MEA,69762.8,Settled,8.1,19.5,2.61,18.21
TXN100660,2026-07-05,UBS,BNY Mellon,Tokenised Equity,Public Blockchain,US,10709.11,Settled,40.8,16.5,3.83,4.1
TXN100661,2026-05-25,Citi,Barclays,Tokenised Deposit,Public Blockchain,EU,14271.78,Settled,36.7,37.7,3.49,4.98
TXN100662,2026-01-07,HSBC,Deutsche Bank,Tokenised Deposit,Permissioned Ledger,US,1198657.83,Pending,,26.8,3.38,405.15
TXN100663,2026-06-23,Barclays,JPMorgan,Regulated Stablecoin,Public Blockchain,APAC,363015.48,Settled,91.8,29.2,2.59,94.02
TXN100664,2026-05-21,Standard Chartered,BNY Mellon,Tokenised Deposit,Permissioned Ledger,MEA,202874.07,Settled,4.3,39.7,4.12,83.58
TXN100665,2026-06-17,JPMorgan,Citi,Tokenised Deposit,Public Blockchain,UK,11990.88,Settled,41.2,29.4,4.11,4.93
TXN100666,2026-06-19,JPMorgan,UBS,Tokenised Bond,Permissioned Ledger,APAC,26357.82,Settled,8.8,25.7,3.22,8.49
TXN100667,2026-05-17,Deutsche Bank,Standard Chartered,Tokenised Bond,Permissioned Ledger,EU,318135.94,Settled,7.8,55.9,2.91,92.58
TXN100668,2026-06-27,Citi,BNY Mellon,Tokenised Deposit,Hybrid Network,US,241100.88,Settled,9.9,12.4,2.25,54.25
TXN100669,2026-01-27,JPMorgan,UBS,Tokenised Deposit,Permissioned Ledger,UK,27910.27,Settled,6.2,23.7,2.87,8.01
TXN100670,2026-05-02,UBS,BNY Mellon,Tokenised Deposit,Permissioned Ledger,US,173911.55,Settled,10.5,47.4,2.41,41.91
TXN100671,2026-07-13,Barclays,Citi,Regulated Stablecoin,Permissioned Ledger,MEA,291858.47,Settled,11.4,21.4,0.63,18.39
TXN100672,2026-01-05,BNY Mellon,UBS,Regulated Stablecoin,Hybrid Network,MEA,93300.49,Settled,40.0,36.9,2.57,23.98
TXN100673,2026-01-29,Barclays,Deutsche Bank,Regulated Stablecoin,Public Blockchain,MEA,227139.98,Settled,65.3,34.3,1.19,27.03
TXN100674,2026-06-14,Deutsche Bank,Standard Chartered,Regulated Stablecoin,Public Blockchain,US,161163.37,Settled,76.5,22.5,3.85,62.05
TXN100675,2026-06-15,Standard Chartered,UBS,Tokenised Deposit,Hybrid Network,US,14449.4,Settled,14.9,38.7,2.35,3.4
TXN100676,2026-03-24,JPMorgan,UBS,Tokenised Equity,Hybrid Network,UK,10535.03,Settled,38.4,54.6,2.65,2.79
TXN100677,2026-05-16,Deutsche Bank,Barclays,Tokenised Equity,Permissioned Ledger,APAC,90787.92,Settled,6.1,37.4,1.08,9.81
TXN100678,2026-04-19,JPMorgan,HSBC,Regulated Stablecoin,Permissioned Ledger,MEA,157781.89,Failed,,34.0,4.23,66.74
TXN100679,2026-03-06,HSBC,Barclays,Tokenised Bond,Public Blockchain,APAC,19292.06,Pending,,22.4,4.0,7.72
TXN100680,2026-03-27,HSBC,Deutsche Bank,Regulated Stablecoin,Public Blockchain,US,75670.0,Settled,45.4,42.1,1.7,12.86
TXN100681,2026-05-25,Citi,UBS,Tokenised Bond,Public Blockchain,UK,23288.92,Settled,56.9,23.3,3.76,8.76
TXN100682,2026-03-12,BNY Mellon,UBS,Tokenised Equity,Public Blockchain,EU,122706.86,Settled,53.1,34.6,2.96,36.32
TXN100683,2026-02-14,Standard Chartered,Barclays,Tokenised Deposit,Permissioned Ledger,APAC,72553.73,Settled,8.1,40.4,3.65,26.48
TXN100684,2026-05-12,JPMorgan,Standard Chartered,Tokenised Equity,Public Blockchain,MEA,108245.96,Settled,55.7,45.0,3.02,32.69
TXN100685,2026-02-05,UBS,Deutsche Bank,Regulated Stablecoin,Permissioned Ledger,EU,20773.77,Settled,1.6,34.2,4.2,8.72
TXN100686,2026-03-11,Deutsche Bank,JPMorgan,Tokenised Deposit,Public Blockchain,US,69744.18,Settled,70.3,24.2,1.58,11.02
TXN100687,2026-06-08,Standard Chartered,HSBC,Tokenised Equity,Permissioned Ledger,EU,125370.05,Settled,10.2,41.4,1.53,19.18
TXN100688,2026-01-19,Deutsche Bank,UBS,Tokenised Deposit,Permissioned Ledger,UK,1533.14,Settled,4.1,49.6,3.0,0.46
TXN100689,2026-07-08,Standard Chartered,Citi,Regulated Stablecoin,Permissioned Ledger,EU,5814.65,Settled,12.7,28.7,2.31,1.34
TXN100690,2026-04-18,JPMorgan,HSBC,Tokenised Equity,Hybrid Network,MEA,8773.89,Settled,8.2,38.4,0.64,0.56
TXN100691,2026-07-01,Standard Chartered,HSBC,Tokenised Bond,Public Blockchain,US,44148.79,Settled,41.4,54.3,3.98,17.57
TXN100692,2026-06-16,BNY Mellon,HSBC,Regulated Stablecoin,Permissioned Ledger,US,191872.66,Settled,9.4,41.8,0.63,12.09
TXN100693,2026-04-01,HSBC,Citi,Tokenised Real Estate Fund,Permissioned Ledger,EU,37442.37,Settled,6.0,47.5,2.48,9.29
TXN100694,2026-03-31,Deutsche Bank,Barclays,Tokenised Bond,Permissioned Ledger,MEA,44564.69,Settled,10.9,13.4,2.0,8.91
TXN100695,2026-01-19,JPMorgan,Standard Chartered,Tokenised Deposit,Permissioned Ledger,APAC,389091.45,Settled,8.3,47.7,2.67,103.89
TXN100696,2026-02-08,JPMorgan,Barclays,Regulated Stablecoin,Permissioned Ledger,APAC,436623.86,Settled,6.4,36.3,2.76,120.51
TXN100697,2026-05-06,Standard Chartered,Barclays,Tokenised Bond,Public Blockchain,US,18337.03,Pending,,27.8,3.8,6.97
TXN100698,2026-07-14,Citi,Standard Chartered,Tokenised Deposit,Permissioned Ledger,MEA,109840.19,Settled,10.4,15.6,4.04,44.38
TXN100699,2026-06-22,HSBC,BNY Mellon,Regulated Stablecoin,Permissioned Ledger,MEA,54881.74,Settled,7.7,33.5,1.67,9.17
TXN100700,2026-05-21,Barclays,BNY Mellon,Tokenised Equity,Permissioned Ledger,US,32213.33,Settled,12.9,47.6,3.58,11.53
TXN100701,2026-05-06,Citi,Deutsche Bank,Tokenised Bond,Permissioned Ledger,MEA,474133.22,Settled,12.0,47.1,1.21,57.37
TXN100702,2026-02-27,JPMorgan,UBS,Tokenised Deposit,Hybrid Network,APAC,84861.59,Settled,16.8,25.1,4.41,37.42
TXN100703,2026-05-28,Citi,Standard Chartered,Tokenised Deposit,Permissioned Ledger,US,276260.55,Settled,2.6,49.1,2.4,66.3
TXN100704,2026-07-19,Standard Chartered,Deutsche Bank,Tokenised Bond,Public Blockchain,UK,135330.95,Settled,82.2,23.7,0.82,11.1
TXN100705,2026-03-02,Barclays,HSBC,Regulated Stablecoin,Public Blockchain,EU,32041.73,Settled,69.6,53.5,1.54,4.93
TXN100706,2026-05-07,BNY Mellon,HSBC,Tokenised Real Estate Fund,Hybrid Network,APAC,195493.13,Settled,23.2,21.5,4.19,81.91
TXN100707,2026-04-15,JPMorgan,BNY Mellon,Tokenised Equity,Public Blockchain,MEA,64457.68,Settled,39.2,44.4,2.25,14.5
TXN100708,2026-06-16,UBS,JPMorgan,Tokenised Equity,Public Blockchain,US,19047.21,Settled,67.8,42.8,2.93,5.58
TXN100709,2026-01-01,Deutsche Bank,JPMorgan,Regulated Stablecoin,Hybrid Network,US,83646.37,Settled,33.8,34.8,0.92,7.7
TXN100710,2026-05-11,JPMorgan,HSBC,Regulated Stablecoin,Public Blockchain,MEA,45662.19,Failed,,39.3,0.73,3.33
TXN100711,2026-04-02,Citi,Barclays,Regulated Stablecoin,Hybrid Network,APAC,26105.94,Settled,36.0,44.6,2.39,6.24
TXN100712,2026-07-09,BNY Mellon,Deutsche Bank,Regulated Stablecoin,Permissioned Ledger,MEA,21576.55,Settled,4.4,22.1,3.48,7.51
TXN100713,2026-07-10,UBS,Standard Chartered,Tokenised Deposit,Permissioned Ledger,MEA,1127762.84,Settled,6.4,49.5,3.07,346.22
TXN100714,2026-04-23,Standard Chartered,Deutsche Bank,Tokenised Deposit,Permissioned Ledger,MEA,146999.47,Settled,6.7,37.7,4.42,64.97
TXN100715,2026-06-02,Barclays,BNY Mellon,Tokenised Deposit,Permissioned Ledger,US,56462.97,Settled,8.9,29.1,0.62,3.5
TXN100716,2026-02-25,BNY Mellon,Barclays,Tokenised Equity,Permissioned Ledger,UK,116919.58,Settled,8.8,50.3,1.93,22.57
TXN100717,2026-06-10,HSBC,Deutsche Bank,Tokenised Deposit,Public Blockchain,APAC,142146.97,Settled,56.4,23.8,2.09,29.71
TXN100718,2026-06-15,BNY Mellon,HSBC,Tokenised Real Estate Fund,Permissioned Ledger,EU,27458.67,Settled,2.1,15.2,2.16,5.93
TXN100719,2026-04-27,Citi,Barclays,Regulated Stablecoin,Public Blockchain,UK,708890.93,Settled,87.8,57.4,1.98,140.36
TXN100720,2026-05-14,HSBC,Standard Chartered,Tokenised Bond,Permissioned Ledger,UK,113889.31,Settled,8.9,53.6,2.16,24.6
TXN100721,2026-02-27,HSBC,BNY Mellon,Tokenised Equity,Permissioned Ledger,MEA,2291.24,Settled,9.1,36.8,2.63,0.6
TXN100722,2026-02-13,Standard Chartered,Barclays,Tokenised Real Estate Fund,Permissioned Ledger,MEA,40073.83,Settled,6.6,43.2,2.04,8.18
TXN100723,2026-06-22,HSBC,Citi,Tokenised Real Estate Fund,Hybrid Network,EU,148664.23,Settled,42.0,35.6,3.58,53.22
TXN100724,2026-06-09,Barclays,Deutsche Bank,Tokenised Bond,Permissioned Ledger,US,4074.45,Settled,7.4,25.6,3.81,1.55
TXN100725,2026-06-22,UBS,Deutsche Bank,Regulated Stablecoin,Public Blockchain,MEA,253636.64,Settled,45.0,32.3,1.55,39.31
TXN100726,2026-03-02,Standard Chartered,UBS,Tokenised Equity,Permissioned Ledger,EU,95563.28,Settled,8.2,53.8,0.75,7.17
TXN100727,2026-02-16,Citi,JPMorgan,Tokenised Bond,Hybrid Network,US,15642.98,Settled,28.6,27.8,3.08,4.82
TXN100728,2026-05-29,Citi,HSBC,Tokenised Bond,Hybrid Network,EU,223632.15,Settled,18.0,20.3,3.19,71.34
TXN100729,2026-03-21,Citi,Standard Chartered,Tokenised Deposit,Hybrid Network,US,24817.08,Settled,16.9,54.0,2.11,5.24
TXN100730,2026-04-28,JPMorgan,Barclays,Tokenised Equity,Hybrid Network,EU,82116.12,Settled,26.2,34.5,4.45,36.54
TXN100731,2026-06-13,HSBC,JPMorgan,Regulated Stablecoin,Public Blockchain,EU,67814.8,Settled,79.1,19.2,1.65,11.19
TXN100732,2026-05-27,Barclays,Citi,Tokenised Deposit,Public Blockchain,MEA,35503.76,Settled,74.4,18.7,1.84,6.53
TXN100733,2026-01-20,JPMorgan,HSBC,Tokenised Deposit,Permissioned Ledger,UK,69529.19,Settled,7.1,30.8,1.9,13.21
TXN100734,2026-07-04,Deutsche Bank,Citi,Tokenised Equity,Public Blockchain,US,44920.17,Settled,41.7,31.7,4.29,19.27
TXN100735,2026-05-26,Standard Chartered,UBS,Tokenised Bond,Hybrid Network,APAC,413935.45,Failed,,52.5,0.92,38.08
TXN100736,2026-02-16,Deutsche Bank,UBS,Regulated Stablecoin,Hybrid Network,MEA,43597.85,Settled,27.9,44.3,1.94,8.46
TXN100737,2026-02-18,BNY Mellon,JPMorgan,Tokenised Deposit,Public Blockchain,APAC,4289.9,Settled,88.1,33.3,2.86,1.23
TXN100738,2026-01-14,JPMorgan,HSBC,Tokenised Deposit,Public Blockchain,US,302911.36,Settled,77.4,58.9,1.94,58.76
TXN100739,2026-05-23,Standard Chartered,Barclays,Regulated Stablecoin,Permissioned Ledger,US,31942.31,Settled,11.2,32.9,1.51,4.82
TXN100740,2026-06-08,BNY Mellon,Citi,Tokenised Real Estate Fund,Public Blockchain,MEA,125321.69,Settled,46.1,51.7,3.28,41.11
TXN100741,2026-01-01,Deutsche Bank,BNY Mellon,Tokenised Deposit,Permissioned Ledger,MEA,7682.06,Settled,13.1,37.7,2.54,1.95
TXN100742,2026-04-27,BNY Mellon,Barclays,Tokenised Bond,Permissioned Ledger,UK,178960.91,Settled,9.8,31.9,4.11,73.55
TXN100743,2026-02-23,UBS,Deutsche Bank,Regulated Stablecoin,Hybrid Network,MEA,85597.7,Pending,,38.4,1.26,10.79
TXN100744,2026-04-28,Barclays,Deutsche Bank,Tokenised Equity,Hybrid Network,US,16835.85,Pending,,35.8,2.55,4.29
TXN100745,2026-01-03,UBS,HSBC,Tokenised Deposit,Permissioned Ledger,UK,35501.45,Settled,6.5,23.7,2.17,7.7
TXN100746,2026-05-24,UBS,Standard Chartered,Tokenised Bond,Permissioned Ledger,EU,47384.78,Settled,10.0,29.6,2.67,12.65
TXN100747,2026-07-04,HSBC,Standard Chartered,Regulated Stablecoin,Permissioned Ledger,MEA,15225.12,Settled,13.0,33.1,2.98,4.54
TXN100748,2026-01-12,BNY Mellon,HSBC,Tokenised Equity,Permissioned Ledger,EU,20697.19,Settled,6.4,48.7,2.8,5.8
TXN100749,2026-03-15,Citi,Barclays,Tokenised Deposit,Permissioned Ledger,EU,7339.2,Pending,,43.1,0.63,0.46
TXN100750,2026-01-16,Barclays,UBS,Tokenised Bond,Public Blockchain,US,481077.33,Settled,58.7,30.4,4.07,195.8
TXN100751,2026-07-19,Standard Chartered,JPMorgan,Tokenised Bond,Public Blockchain,UK,223951.24,Settled,52.7,30.0,2.31,51.73
TXN100752,2026-04-12,HSBC,UBS,Tokenised Bond,Public Blockchain,UK,19072.15,Settled,65.4,33.4,2.09,3.99
TXN100753,2026-06-01,UBS,BNY Mellon,Regulated Stablecoin,Public Blockchain,EU,12950.76,Settled,68.0,18.6,2.19,2.84
TXN100754,2026-06-05,Citi,Barclays,Tokenised Bond,Permissioned Ledger,US,81251.92,Settled,11.7,50.6,1.67,13.57
TXN100755,2026-04-27,Standard Chartered,Deutsche Bank,Tokenised Bond,Hybrid Network,MEA,226838.75,Settled,31.8,47.6,2.86,64.88
TXN100756,2026-01-08,Barclays,UBS,Tokenised Bond,Hybrid Network,MEA,71469.57,Settled,32.1,9.2,1.34,9.58
TXN100757,2026-05-02,Barclays,UBS,Tokenised Deposit,Permissioned Ledger,APAC,690412.53,Settled,9.1,35.5,1.9,131.18
TXN100758,2026-04-02,JPMorgan,Standard Chartered,Tokenised Bond,Permissioned Ledger,APAC,18130.57,Settled,6.5,27.8,2.39,4.33
TXN100759,2026-06-13,Citi,BNY Mellon,Regulated Stablecoin,Hybrid Network,US,364063.47,Settled,34.1,23.2,0.51,18.57
TXN100760,2026-03-31,Standard Chartered,BNY Mellon,Tokenised Equity,Permissioned Ledger,US,58271.59,Settled,2.8,20.4,1.84,10.72
TXN100761,2026-05-16,Standard Chartered,Citi,Regulated Stablecoin,Public Blockchain,US,38591.59,Settled,40.4,57.6,1.22,4.71
TXN100762,2026-07-05,Standard Chartered,HSBC,Regulated Stablecoin,Public Blockchain,UK,22601.22,Settled,66.8,29.5,4.28,9.67
TXN100763,2026-03-01,JPMorgan,UBS,Tokenised Deposit,Public Blockchain,US,635255.35,Settled,73.1,26.4,3.24,205.82
TXN100764,2026-06-27,Barclays,HSBC,Tokenised Equity,Public Blockchain,US,40405.91,Pending,,41.0,0.88,3.56
TXN100765,2026-01-28,HSBC,Standard Chartered,Tokenised Deposit,Permissioned Ledger,APAC,68253.56,Settled,9.2,44.4,0.84,5.73
TXN100766,2026-04-11,Deutsche Bank,Standard Chartered,Regulated Stablecoin,Public Blockchain,MEA,72178.25,Settled,58.3,37.9,3.56,25.7
TXN100767,2026-02-10,Citi,Barclays,Tokenised Deposit,Public Blockchain,EU,89474.51,Settled,53.7,39.2,2.37,21.21
TXN100768,2026-07-11,Standard Chartered,Deutsche Bank,Tokenised Real Estate Fund,Permissioned Ledger,APAC,14619.83,Settled,7.3,61.6,4.21,6.15
TXN100769,2026-06-04,JPMorgan,Deutsche Bank,Regulated Stablecoin,Public Blockchain,MEA,237623.04,Settled,65.8,35.0,4.19,99.56
TXN100770,2026-07-10,Standard Chartered,BNY Mellon,Tokenised Equity,Permissioned Ledger,EU,42128.99,Settled,4.7,15.3,1.93,8.13
TXN100771,2026-05-25,Standard Chartered,BNY Mellon,Tokenised Deposit,Permissioned Ledger,MEA,51157.28,Settled,7.9,24.2,3.29,16.83
TXN100772,2026-06-10,JPMorgan,UBS,Tokenised Bond,Permissioned Ledger,MEA,386390.03,Settled,8.9,12.4,1.05,40.57
TXN100773,2026-06-06,BNY Mellon,Citi,Tokenised Equity,Permissioned Ledger,APAC,108996.64,Settled,7.3,38.3,3.94,42.94
TXN100774,2026-05-21,Citi,JPMorgan,Regulated Stablecoin,Permissioned Ledger,APAC,28520.65,Settled,7.4,12.3,1.65,4.71
TXN100775,2026-02-15,Citi,Standard Chartered,Tokenised Deposit,Public Blockchain,APAC,184809.84,Settled,76.2,40.0,2.44,45.09
TXN100776,2026-02-04,HSBC,Barclays,Tokenised Bond,Hybrid Network,MEA,11485.11,Settled,22.8,28.3,4.5,5.17
TXN100777,2026-05-14,JPMorgan,BNY Mellon,Tokenised Deposit,Permissioned Ledger,APAC,19156.21,Settled,7.7,33.9,3.57,6.84
TXN100778,2026-03-23,UBS,Standard Chartered,Tokenised Equity,Permissioned Ledger,UK,96993.23,Settled,6.5,38.2,1.74,16.88
TXN100779,2026-04-25,Citi,HSBC,Tokenised Deposit,Public Blockchain,MEA,378386.35,Settled,94.2,65.7,1.89,71.52
TXN100780,2026-07-16,HSBC,JPMorgan,Tokenised Bond,Public Blockchain,EU,148779.42,Settled,71.0,35.6,3.02,44.93
TXN100781,2026-02-16,JPMorgan,Deutsche Bank,Tokenised Deposit,Permissioned Ledger,EU,234211.38,Settled,10.5,34.0,4.47,104.69
TXN100782,2026-06-02,BNY Mellon,JPMorgan,Tokenised Deposit,Permissioned Ledger,APAC,1074925.87,Settled,8.5,38.8,3.05,327.85
TXN100783,2026-07-13,HSBC,BNY Mellon,Tokenised Equity,Public Blockchain,UK,63044.18,Settled,79.5,22.4,3.2,20.17
TXN100784,2026-01-10,HSBC,Standard Chartered,Tokenised Deposit,Permissioned Ledger,MEA,120434.45,Settled,9.7,63.0,2.92,35.17
TXN100785,2026-02-25,JPMorgan,Deutsche Bank,Tokenised Equity,Permissioned Ledger,MEA,18399.93,Settled,7.4,71.8,1.72,3.16
TXN100786,2026-01-30,Deutsche Bank,UBS,Tokenised Real Estate Fund,Public Blockchain,EU,36742.02,Settled,33.9,41.3,1.99,7.31
TXN100787,2026-04-19,Deutsche Bank,Citi,Tokenised Bond,Public Blockchain,EU,9284.96,Settled,56.5,48.0,2.15,2.0
TXN100788,2026-01-05,Citi,Standard Chartered,Tokenised Deposit,Permissioned Ledger,EU,111894.09,Settled,4.9,36.8,2.68,29.99
TXN100789,2026-04-29,Citi,JPMorgan,Tokenised Deposit,Permissioned Ledger,EU,8244.41,Settled,7.1,23.1,4.12,3.4
TXN100790,2026-02-02,Deutsche Bank,Barclays,Tokenised Real Estate Fund,Hybrid Network,UK,6385.68,Settled,33.0,35.0,1.25,0.8
TXN100791,2026-04-28,Deutsche Bank,UBS,Tokenised Bond,Public Blockchain,APAC,51182.41,Settled,48.1,34.0,4.15,21.24
TXN100792,2026-03-06,BNY Mellon,Standard Chartered,Tokenised Bond,Permissioned Ledger,UK,13953.1,Settled,5.7,36.4,3.48,4.86
